22	16480749	16481148	1	1	1	1	2	30
22	16573528	16574464	1	1	1	0	1	75
22	16581288	16582506	2	2	1	2	0	52
22	16645814	16646447	2	2	1	1	0	34
22	16690281	16690572	2	2	1	150	0	45
22	16690617	16691974	2	2	1	148	0	44
22	16692140	16694577	2	2	1	201	0	72
22	16694722	16695003	2	2	1	190	0	75
22	16695145	16695241	2	2	1	134	4	75
22	16695359	16696777	2	2	1	156	13	74
22	16697163	16697405	2	2	1	1	0	59
22	16698157	16700313	2	2	1	155	2	75
22	16700450	16701153	2	2	1	182	0	75
22	16701313	16702046	0	0	1	165	1	75
22	16702204	16703992	2	2	1	173	0	75
22	16702267	16703992	2	2	1	1	0	19
22	16704107	16704318	0	0	1	158	0	75
22	17082909	17244545	1	1	1	0	3	61
22	17097944	17098774	1	1	1	1	0	37
22	17102044	17102138	1	1	1	2	0	47
22	17102303	17103493	1	1	1	5	0	60
22	17103578	17104725	1	1	1	8	0	61
22	17104811	17105590	1	1	1	7	0	12
22	17105603	17105852	1	1	1	1	0	12
22	17105603	17107726	1	1	1	4	0	12
22	17105955	17107726	1	1	1	1	0	42
22	17107769	17108306	1	1	1	6	0	41
22	17138358	17138549	2	2	1	3	0	64
22	17138739	17141058	2	2	1	3	0	69
22	17138739	17145023	2	2	1	1	0	12
22	17141234	17143097	2	2	1	16	0	34
22	17143132	17145023	2	2	1	13	0	34
22	17145118	17148447	2	2	1	13	0	69
22	17147040	17147225	2	2	1	2	0	52
22	17147288	17147349	2	2	1	1	0	36
22	17148561	17149541	2	2	1	8	0	73
22	17149746	17159125	2	2	1	4	0	65
22	17234530	17244438	1	1	0	1	0	13
22	17244539	17537857	1	1	1	4	0	56
22	17378127	17378439	1	1	1	2	0	45
22	17446576	18122968	1	1	1	1	4	49
22	17546821	17558779	2	2	1	0	4	59
22	17546821	17582154	2	2	1	0	4	60
22	17588525	17652939	2	2	0	0	2	52
22	17592737	17594528	2	2	1	14	0	74
22	17594617	17598193	2	2	1	28	0	74
22	17598289	17600026	2	2	1	17	0	69
22	17600096	17601091	2	2	1	17	0	69
22	17601182	17612811	2	2	1	31	0	67
22	17612879	17613210	2	2	1	34	0	67
22	17613321	17619460	2	2	1	28	0	68
22	17613321	17628602	2	2	1	1	0	27
22	17619527	17628602	2	2	1	29	0	62
22	17638887	17655661	1	1	1	4	0	68
22	17655833	17662898	1	1	1	1	0	49
22	17655833	17683213	1	1	1	6	0	70
22	17683322	17688985	1	1	1	5	0	47
22	17689143	17696140	1	1	1	2	0	56
22	17689143	17702242	1	1	1	1	0	48
22	17696211	17702242	1	1	1	3	0	32
22	17702379	17726676	1	1	1	1	0	67
22	17702387	17726676	1	1	1	3	0	68
22	17706826	17726676	1	1	1	3	0	41
22	17714111	17751189	1	1	1	1	0	28
22	17714168	17759426	2	2	1	2	0	35
22	17714168	17768746	2	2	1	4	0	48
22	17735592	17738016	2	2	1	6	0	71
22	17738230	17739348	2	2	1	8	0	75
22	17739489	17743802	2	2	1	15	0	74
22	17739489	17774380	2	2	1	1	0	45
22	17744014	17750104	2	2	1	10	0	70
22	17744014	17774380	2	2	1	1	0	52
22	17750175	17774380	2	2	1	15	0	71
22	17790917	17790997	2	2	1	1	0	73
22	17791302	17808843	2	2	1	1	0	15
22	17808938	17810702	2	2	1	1	0	41
22	17810814	17816689	2	2	1	2	0	53
22	17816785	17817310	2	2	1	1	0	52
22	17822171	17822946	2	2	1	1	0	48
22	17842018	17864898	2	2	1	1	0	30
22	17864987	17865923	2	2	1	1	0	32
22	17866013	17871836	2	2	1	3	0	68
22	17886052	17887169	2	2	1	4	0	36
22	17887233	17887322	2	2	1	4	0	51
22	17887436	17889033	2	2	1	1	0	33
22	17889231	17891484	2	2	1	2	0	60
22	17893905	17895283	2	2	1	1	0	67
22	17895411	17896245	2	2	1	2	0	65
22	17896982	17899447	2	2	1	2	0	12
22	17899549	17900841	2	2	1	5	0	68
22	17901980	17902630	2	2	1	3	0	46
22	17904840	17906548	2	2	1	1	0	23
22	18078048	18079873	1	1	1	1	0	49
22	18078607	18079873	1	1	1	1	0	60
22	18078843	18079873	1	1	1	1	0	50
22	18080015	18083436	1	1	1	3	0	75
22	18083733	18085111	1	1	1	4	0	68
22	18083733	18087971	1	1	1	2	0	49
22	18085259	18087971	1	1	1	3	0	26
22	18093278	18093587	2	2	1	1	0	31
22	18110869	18121478	1	1	1	3	0	46
22	18117559	18137413	1	1	1	1	0	52
22	18121702	18124155	1	1	1	6	0	62
22	18124305	18126353	1	1	1	5	0	69
22	18127035	18130842	1	1	1	4	0	44
22	18150223	18157557	1	3	1	14	0	68
22	18157821	18160171	1	1	1	9	0	66
22	18160269	18161789	1	1	1	14	0	70
22	18161936	18167254	1	1	1	10	0	72
22	18161936	18167889	1	1	1	1	0	35
22	18167335	18167889	1	1	1	6	0	52
22	18168037	18169843	1	1	1	10	0	71
22	18169940	18170752	1	1	1	15	0	61
22	18170921	18173149	1	1	1	1	8	70
22	18173282	18173792	1	1	1	5	12	50
22	18173843	18176771	1	1	1	5	8	50
22	18173843	18360563	1	1	1	0	8	50
22	18534054	18535244	2	2	1	2	2	63
22	18535329	18535858	2	2	1	2	0	14
22	18535949	18536649	2	2	1	2	0	56
22	18536809	18537291	2	2	1	0	1	73
22	18543738	18544651	2	2	1	1	0	19
22	18548119	18548317	2	2	1	1	0	50
22	18910273	18910887	1	1	1	1	0	53
22	18911029	18911539	1	1	1	1	0	53
22	19039122	19041057	2	2	1	4	0	65
22	19041295	19041806	2	2	1	5	0	53
22	19041960	19048439	2	2	1	2	0	71
22	19048644	19056985	2	2	1	3	0	52
22	19048644	19063201	2	2	1	2	0	27
22	19057163	19063201	2	2	1	5	0	38
22	19057163	19064847	2	2	1	1	0	12
22	19063279	19064847	2	2	1	5	0	48
22	19065059	19068099	2	2	1	6	0	67
22	19068226	19089367	2	2	1	9	1	69
22	19089491	19122127	2	2	1	11	0	72
22	19134476	19135059	2	2	1	2	0	33
22	19135176	19137322	2	2	1	2	0	75
22	19139293	19139611	2	2	1	4	0	63
22	19139730	19139854	2	2	1	3	0	50
22	19140028	19142537	2	2	1	2	0	41
22	19142634	19142725	2	2	1	6	0	70
22	19142895	19144505	2	2	1	4	0	20
22	19176245	19176420	2	2	1	14	2	73
22	19176495	19176577	2	2	1	13	1	68
22	19176694	19176845	2	2	1	13	0	44
22	19176951	19177119	2	2	1	15	0	69
22	19177205	19177726	2	2	1	18	0	70
22	19177866	19177941	2	2	1	9	0	66
22	19178042	19178132	2	2	1	11	0	62
22	19178241	19178386	2	2	1	1	0	63
22	19178241	19178579	2	2	1	6	0	58
22	19180807	19183413	2	2	1	1	0	36
22	19196416	19196488	2	2	1	1	0	44
22	19196657	19199733	2	2	1	1	0	59
22	19209115	19210325	2	2	1	2	0	16
22	19210510	19216110	2	2	1	2	0	37
22	19220008	19221376	2	2	1	1	0	45
22	19221612	19221950	2	2	1	1	0	51
22	19222094	19222683	2	2	1	1	0	65
22	19331557	19351357	2	2	1	4	0	72
22	19351447	19353355	2	2	1	1	0	32
22	19353520	19353995	2	2	1	7	0	51
22	19354119	19355759	2	2	1	9	0	73
22	19355866	19356229	2	2	1	8	0	57
22	19356289	19356889	2	2	1	6	0	48
22	19357052	19359335	2	2	1	3	0	57
22	19359485	19361236	2	2	1	3	0	52
22	19361342	19361726	2	2	1	2	0	59
22	19361932	19375630	2	2	1	2	0	68
22	19375793	19377868	2	2	1	2	0	54
22	19378067	19383619	2	2	1	5	0	64
22	19383706	19385520	2	2	1	4	0	53
22	19385737	19387710	2	2	1	4	0	65
22	19387817	19388483	2	2	1	1	0	13
22	19388555	19392100	2	2	1	5	0	66
22	19392215	19394341	2	2	1	8	0	56
22	19394510	19396786	2	2	1	9	0	56
22	19396948	19397991	2	2	1	3	0	54
22	19398088	19405785	2	2	1	4	0	61
22	19405881	19407183	2	2	1	3	0	57
22	19407275	19408273	2	2	1	1	0	71
22	19407275	19408482	2	2	1	1	0	55
22	19408594	19410715	2	2	1	1	0	63
22	19410779	19431439	2	2	1	3	0	63
22	19432608	19433264	1	1	1	7	0	59
22	19433349	19434735	1	1	1	7	0	63
22	19434895	19435637	1	1	1	10	0	70
22	19441695	19447377	2	2	1	5	0	60
22	19444391	19447377	2	2	1	2	0	70
22	19447546	19447664	2	2	1	9	0	35
22	19450745	19454748	2	2	1	7	0	27
22	19454831	19455679	2	2	1	14	0	66
22	19455769	19456586	2	2	1	22	0	48
22	19456635	19456852	2	2	1	20	0	48
22	19456919	19458070	2	2	1	27	0	67
22	19456919	19465201	2	2	1	1	0	24
22	19458140	19465201	2	2	1	27	0	69
22	19465275	19467872	2	2	1	24	0	61
22	19468004	19471686	2	2	1	28	0	62
22	19468004	19479082	2	2	1	1	0	52
22	19471809	19475067	2	2	1	26	0	33
22	19471809	19479082	2	2	1	10	0	74
22	19475101	19475469	2	2	1	21	0	34
22	19475101	19475495	2	2	1	2	0	33
22	19475603	19478824	2	2	1	1	0	56
22	19475603	19479082	2	2	1	22	0	74
22	19480020	19480157	1	1	1	4	0	60
22	19480218	19480952	1	1	1	3	0	42
22	19481046	19482689	1	1	1	3	0	57
22	19481046	19483861	1	1	1	1	0	73
22	19482828	19483861	1	1	1	3	0	59
22	19484006	19494326	1	1	1	3	0	56
22	19494383	19495980	1	1	1	4	0	49
22	19496030	19497385	1	1	1	5	0	49
22	19497448	19499100	1	1	1	3	0	51
22	19497448	19505361	1	1	1	2	0	15
22	19499152	19505361	1	1	1	3	0	29
22	19505482	19507385	1	1	1	3	0	25
22	19507518	19507765	1	1	1	1	0	21
22	19507865	19508529	1	1	1	3	0	59
22	19508692	19514748	1	1	1	9	0	58
22	19514888	19514964	1	1	1	5	0	39
22	19515049	19516526	1	1	1	4	0	48
22	19516646	19516816	1	1	1	5	0	61
22	19516894	19518843	1	1	1	3	0	55
22	19522999	19523108	2	4	1	2	0	47
22	19719699	19719805	1	1	1	2	0	45
22	19719893	19720114	1	1	1	2	0	49
22	19720239	19720319	1	1	1	2	0	70
22	19720455	19720548	1	1	1	1	0	36
22	19720870	19721639	1	1	1	4	0	54
22	19721737	19721821	1	1	1	7	0	72
22	19721958	19722236	1	1	1	6	0	50
22	19722340	19722427	1	1	1	4	0	64
22	19761281	19763240	1	1	1	6	0	45
22	19763343	19764154	1	1	1	6	0	56
22	19764327	19764957	1	1	1	5	0	57
22	19765114	19765757	1	1	1	1	0	44
22	19765826	19765901	1	1	1	1	0	61
22	19788961	19802000	2	2	1	1	0	61
22	19806758	19812284	2	2	1	1	0	20
22	19812448	19820597	2	2	1	1	0	61
22	19821376	19854442	2	2	1	1	0	58
22	19852487	19854442	2	2	1	3	0	41
22	19854540	19854659	2	2	1	1	0	12
22	19854540	19854819	2	2	1	1	0	16
22	19875808	19877039	2	2	1	11	0	75
22	19875808	19877108	2	2	1	4	0	73
22	19877235	19878089	2	2	1	16	0	73
22	19878188	19878365	2	2	1	15	0	70
22	19878265	19878365	2	2	1	1	0	33
22	19878438	19880178	2	2	1	28	0	73
22	19880272	19880621	2	2	1	38	0	73
22	19880718	19881035	2	2	1	1	0	31
22	19880718	19881080	2	2	1	22	0	75
22	19880718	19883324	2	2	1	5	0	71
22	19883462	19895406	2	2	1	1	0	71
22	19895201	19895406	2	2	1	3	0	44
22	19895582	19898038	2	2	1	5	0	71
22	19898131	19899048	2	2	1	3	0	20
22	19899069	19911376	2	2	1	3	0	20
22	19911448	19915213	2	2	1	1	0	12
22	19915277	19915764	2	2	1	4	0	63
22	19915844	19918142	2	2	1	3	0	56
22	19918218	19918859	2	2	1	2	0	71
22	19919005	19919542	2	2	1	6	0	57
22	19919600	19931029	2	2	1	6	0	57
22	19931099	19941700	2	2	1	4	0	69
22	19941898	19961198	1	1	1	37	0	73
22	19947491	19961198	1	1	1	1	0	44
22	19961290	19962232	1	1	1	3	0	54
22	19961290	19962526	1	1	1	40	0	71
22	19962816	19963565	1	1	1	30	0	70
22	19963760	19964167	1	1	1	34	0	73
22	19964300	19968535	1	1	1	29	0	74
22	19970744	19971215	2	2	1	2	0	67
22	19970744	19971885	2	2	1	3	0	58
22	19971972	19972357	2	2	1	1	0	18
22	19972412	19972736	2	2	1	2	0	54
22	19972828	19972924	2	2	1	2	0	45
22	19973318	19973642	2	2	1	2	0	53
22	19973794	19974111	2	2	1	4	0	75
22	19974240	19975685	2	2	1	3	0	65
22	19975758	19976567	2	2	1	1	0	72
22	19975758	19977414	2	2	1	3	0	35
22	19978076	19978896	2	2	1	3	0	40
22	19979081	19979742	2	2	1	1	0	41
22	19980243	19981210	2	2	1	3	0	69
22	19981738	19981932	2	2	1	2	0	73
22	19982092	19987072	2	2	1	1	0	56
22	19982092	19990584	2	2	1	1	0	37
22	20036855	20043354	1	1	1	1	0	73
22	20043444	20052464	1	1	1	1	0	46
22	20052585	20053436	1	1	1	1	0	57
22	20052585	20055942	1	1	1	1	0	43
22	20053552	20055942	1	1	1	1	0	47
22	20056014	20061529	1	1	1	4	0	73
22	20056014	20064541	1	1	1	1	0	35
22	20061684	20063337	1	1	1	2	0	50
22	20063443	20064541	1	1	1	2	0	45
22	20080384	20085686	1	1	1	2	0	59
22	20086684	20087161	1	1	1	3	0	72
22	20087322	20089668	1	1	1	7	0	72
22	20089812	20089975	1	1	1	3	0	39
22	20090259	20091434	1	1	1	2	0	16
22	20091633	20091868	1	1	1	5	0	66
22	20091971	20092808	1	1	1	5	0	75
22	20091971	20094712	1	1	1	1	0	17
22	20092908	20094712	1	1	1	4	0	62
22	20094796	20106176	1	1	1	2	0	50
22	20106278	20106591	1	1	1	3	0	61
22	20106699	20107270	1	1	1	5	0	47
22	20107399	20108889	1	1	1	4	0	69
22	20109004	20110024	1	1	1	8	0	67
22	20112795	20112910	2	2	1	4	0	49
22	20113008	20113117	2	2	1	3	0	37
22	20113235	20113431	2	2	1	2	0	31
22	20113508	20113685	2	2	1	2	0	60
22	20114686	20114760	2	2	1	1	0	64
22	20114877	20114964	2	2	1	2	0	57
22	20115080	20115671	2	2	1	1	0	73
22	20115448	20115671	2	2	1	1	0	56
22	20115781	20116037	2	2	1	5	0	61
22	20116613	20116882	2	2	1	2	0	25
22	20117665	20119012	1	1	1	38	0	73
22	20119150	20122263	1	1	1	48	0	75
22	20122422	20125307	1	1	1	60	0	73
22	20125437	20126302	1	1	1	39	0	66
22	20126369	20126951	1	1	1	16	0	66
22	20126369	20126954	1	1	1	14	0	66
22	20139316	20139477	1	1	1	1	0	50
22	20139552	20140616	1	1	1	3	0	74
22	20139636	20139719	1	1	1	3	0	55
22	20139893	20140114	1	1	1	2	0	48
22	20140218	20140616	1	1	1	2	0	63
22	20140709	20140870	1	1	1	3	0	69
22	20141013	20141216	1	1	1	10	0	73
22	20141338	20141420	1	1	1	10	0	71
22	20141531	20142755	1	1	1	16	0	71
22	20143757	20145228	1	1	1	4	0	68
22	20143757	20147020	1	1	1	1	0	71
22	20149245	20149411	2	2	1	1	0	31
22	20149477	20149580	2	2	1	1	0	54
22	20154877	20155285	2	2	1	1	0	24
22	20314825	20315335	2	2	1	7	0	42
22	20315477	20316118	2	2	1	12	0	72
22	20315521	20316118	2	2	1	1	0	23
22	20316220	20319638	2	2	1	15	0	62
22	20319800	20319878	2	2	1	8	0	54
22	20363675	20364185	2	2	1	0	3	32
22	20364318	20366566	2	2	1	0	3	57
22	20395419	20400631	1	1	1	1	0	66
22	20400759	20401276	1	1	1	3	0	53
22	20401373	20405376	1	1	1	4	0	70
22	20426283	20427397	2	2	1	2	0	35
22	20427551	20429224	2	2	1	7	0	70
22	20429341	20429535	2	2	1	1	0	68
22	20429356	20429535	2	2	1	4	0	50
22	20429654	20429729	2	2	1	4	0	41
22	20429834	20430428	2	2	1	3	0	53
22	20430558	20430689	2	2	1	2	0	45
22	20430909	20431017	2	2	1	2	0	46
22	20431538	20431744	2	2	1	3	0	62
22	20431847	20431929	2	2	1	3	0	30
22	20431989	20437581	2	2	1	1	0	59
22	20445725	20467801	1	1	1	1	0	20
22	20446677	20457807	2	2	1	3	1	68
22	20451511	20451591	1	1	1	2	0	67
22	20458001	20464857	2	2	1	3	0	65
22	20471516	20488984	2	2	1	2	0	31
22	20507736	20537116	1	1	1	1	0	45
22	20507747	20518877	1	1	1	2	0	60
22	20507747	20537116	1	1	1	11	0	69
22	20537205	20551435	1	1	1	13	0	52
22	20537216	20551435	1	1	1	1	0	35
22	20551488	20553144	1	1	1	13	0	30
22	20553175	20554935	1	1	1	8	0	30
22	20555149	20564449	1	1	1	8	0	55
22	20564689	20566466	1	1	1	8	0	71
22	20566818	20568520	1	1	1	9	0	73
22	20568632	20582610	1	1	1	8	0	74
22	20575233	20582610	1	1	1	2	0	64
22	20582748	20582839	1	1	1	9	0	64
22	20582968	20583112	1	1	1	8	0	71
22	20583248	20583329	1	1	1	14	0	64
22	20583394	20584358	1	1	1	16	0	64
22	20584426	20584854	1	1	1	16	0	67
22	20585016	20585100	1	1	1	8	0	63
22	20585268	20585727	1	1	1	25	0	73
22	20585827	20586567	1	1	1	15	0	66
22	20601276	20643396	2	2	1	1	0	56
22	20668221	20670460	2	2	1	4	1	24
22	20702894	20703005	1	1	1	2	0	58
22	20703123	20703467	1	1	1	1	0	21
22	20703525	20703632	1	1	1	2	0	59
22	20708099	20709295	2	2	1	4	0	28
22	20709380	20709907	2	2	1	5	0	40
22	20709998	20710698	2	2	1	6	0	68
22	20711462	20712485	2	2	1	3	1	69
22	20712612	20712692	2	2	1	1	1	69
22	20712798	20713280	2	2	1	3	0	52
22	20713391	20714457	2	2	1	5	0	40
22	20714529	20714627	2	2	1	3	0	39
22	20714701	20717707	2	2	1	3	0	64
22	20717779	20718692	2	2	1	6	0	54
22	20718823	20721297	2	2	1	4	0	68
22	20721419	20726487	2	2	1	3	0	51
22	20726542	20727229	2	2	1	4	0	54
22	20727398	20727773	2	2	1	6	0	71
22	20727865	20729312	2	2	1	2	0	59
22	20729507	20729631	2	2	1	2	0	26
22	20729712	20729891	2	2	1	1	0	44
22	20730012	20732970	2	2	1	3	0	64
22	20733099	20733735	2	2	1	6	0	73
22	20733844	20734042	2	2	1	5	0	72
22	20734195	20734394	2	2	1	1	0	63
22	20734554	20742227	2	2	1	5	0	60
22	20742356	20742607	2	2	1	4	0	21
22	20742765	20744627	2	2	1	4	0	69
22	20744721	20747582	2	2	1	7	0	66
22	20747703	20749904	2	2	1	5	0	57
22	20749995	20751292	2	2	1	5	0	59
22	20751377	20751673	2	2	1	4	0	70
22	20751756	20752902	2	2	1	4	0	68
22	20753028	20753109	2	2	1	4	0	66
22	20753181	20761303	2	2	1	1	0	13
22	20761387	20764816	2	2	1	2	0	45
22	20764951	20765099	2	2	1	6	0	58
22	20765237	20765584	2	2	1	2	0	47
22	20765694	20793192	2	2	1	2	0	51
22	20780202	20783971	1	1	1	3	0	54
22	20786149	20786874	1	1	1	3	0	64
22	20793244	20796145	2	2	1	2	0	49
22	20796315	20798583	2	2	1	2	0	71
22	20798688	20799092	2	2	1	1	0	16
22	20799277	20799670	2	2	1	1	0	67
22	20799767	20801972	2	2	1	4	0	64
22	20802106	20803190	2	2	1	3	0	46
22	20803321	20804299	2	2	1	5	0	70
22	20805166	20807361	2	2	1	6	0	67
22	20813507	20818482	2	2	1	4	0	67
22	20818550	20819640	2	2	1	4	0	33
22	20834656	20838614	2	2	1	2	0	73
22	20838704	20858569	2	2	1	1	0	24
22	20838732	20858569	2	2	1	1	0	13
22	20859348	20870336	1	1	1	6	0	60
22	20870534	20881048	1	1	1	8	0	59
22	20881135	20883470	1	1	1	14	0	70
22	20883570	20887678	1	1	1	11	0	65
22	20918246	20933778	1	1	1	6	0	45
22	20934245	20949710	1	1	1	5	0	70
22	20976307	20976407	1	1	1	1	0	30
22	20976767	20976866	1	1	1	1	0	40
22	20976939	20977031	1	1	1	1	0	38
22	20980125	20983026	1	1	1	1	0	63
22	20982572	20983026	1	1	1	6	0	61
22	20983090	20985840	1	1	1	5	0	57
22	20985898	20987503	1	1	1	6	0	57
22	20987584	20988009	1	1	1	4	0	57
22	20988119	20988788	1	1	1	4	0	40
22	20988873	20989624	1	1	1	3	0	58
22	20989683	20990385	1	1	1	6	0	58
22	20990526	20991627	1	1	1	8	0	75
22	20991830	20992213	1	1	1	4	0	27
22	20992370	20992793	1	1	1	7	0	67
22	20992905	20993661	1	1	1	4	0	44
22	20993755	20993923	1	1	1	5	0	72
22	20994020	20994103	1	1	1	4	0	73
22	20994270	20994557	1	1	1	2	0	53
22	20994728	20994869	1	1	1	1	0	15
22	20995027	20995745	1	1	1	1	0	43
22	20995873	20995962	1	1	1	3	0	42
22	20996113	20996695	1	3	1	5	0	44
22	20996802	20996885	1	1	1	2	0	35
22	20996967	20997231	1	1	1	3	0	71
22	21000433	21000646	2	2	1	6	0	56
22	21000788	21001255	2	2	1	3	0	43
22	21001412	21001831	2	2	1	2	0	54
22	21001912	21002085	2	2	1	1	0	16
22	21002830	21002917	1	1	1	1	0	28
22	21406740	21428586	1	1	1	1	0	34
22	21473406	21474596	2	2	1	0	2	63
22	21474681	21475210	2	2	1	1	0	12
22	21475301	21476001	2	2	1	1	0	48
22	21476161	21476643	2	2	1	0	1	73
22	21476765	21477789	2	2	1	1	1	69
22	21477916	21477996	2	2	1	2	1	50
22	21478102	21478584	2	2	1	2	0	65
22	21478695	21479758	2	2	1	1	0	31
22	21479830	21479929	2	2	1	4	0	50
22	21480003	21483019	2	2	1	5	0	43
22	21483091	21484004	2	2	1	1	0	28
22	21484135	21486799	2	2	1	3	0	30
22	21486928	21487564	2	2	1	1	0	72
22	21567772	21592860	1	1	1	59	0	47
22	21592957	21610856	1	1	1	85	0	74
22	21611044	21621514	1	1	1	78	0	74
22	21628788	21629307	2	2	1	3	0	36
22	21629188	21629300	2	2	1	1	0	41
22	21629188	21629307	2	2	1	3	0	41
22	21629408	21629542	2	2	1	8	0	72
22	21629408	21629601	2	2	1	4	0	69
22	21629762	21629850	2	2	1	6	0	61
22	21642524	21642861	1	1	1	16	0	70
22	21643059	21643893	1	1	1	11	0	70
22	21666132	21669912	1	1	1	7	0	50
22	21669963	21670565	1	1	1	9	0	46
22	21670612	21670996	1	1	1	9	0	46
22	21671060	21672329	1	1	1	4	0	48
22	21672382	21675063	1	1	1	6	0	52
22	21675116	21681298	1	1	1	6	0	52
22	21681391	21682436	1	1	1	4	0	71
22	21682527	21683181	1	1	1	4	0	60
22	21683258	21684752	1	1	1	3	0	57
22	21684914	21686482	1	1	1	3	0	57
22	21686559	21686891	1	1	1	3	0	41
22	21686999	21687642	1	1	1	3	0	69
22	21687733	21688072	1	1	1	1	0	34
22	21688107	21688731	1	1	1	2	0	19
22	21688850	21693815	1	1	1	2	0	57
22	21693873	21694592	1	1	1	3	0	57
22	21694666	21694754	1	1	1	3	0	61
22	21694818	21694936	1	1	1	3	0	63
22	21695071	21695393	1	1	1	6	0	71
22	21764241	21769194	2	2	1	28	0	73
22	21769321	21772872	2	2	1	26	0	69
22	21772983	21785020	2	2	1	1	0	48
22	21772983	21788256	2	2	1	22	0	74
22	21788389	21788693	2	2	1	18	0	71
22	21788809	21799011	2	2	1	12	0	66
22	21799129	21805849	2	2	1	18	0	74
22	21806040	21807663	2	2	1	19	0	70
22	21807847	21867321	2	2	1	7	0	62
22	21923472	21925568	2	2	1	14	0	71
22	21925663	21931147	2	2	1	19	0	71
22	21931292	21933390	2	2	1	22	0	63
22	21933580	21934023	2	2	1	21	0	71
22	21934227	21939531	2	2	1	22	0	74
22	21939681	21945842	2	2	1	25	0	67
22	21946109	21952791	2	2	1	24	0	63
22	21958694	21959131	2	2	1	1	0	16
22	21959233	21959586	2	2	1	2	0	53
22	21959737	21960320	2	2	1	2	0	68
22	21960450	21962428	2	2	1	1	0	36
22	21962603	21962746	2	2	1	1	0	13
22	21962894	21963922	2	2	1	1	0	37
22	21964029	21964160	2	2	1	2	0	69
22	21964316	21965284	2	2	1	2	0	73
22	21965376	21967602	2	2	1	4	0	60
22	21967717	21968618	2	2	1	2	0	18
22	21968776	21970209	2	2	1	3	0	70
22	21970407	21971876	2	2	1	1	0	56
22	21971952	21972611	2	2	1	2	0	60
22	21972719	21974356	2	2	1	2	0	47
22	21974489	21975639	2	2	1	2	0	72
22	21975808	21982729	2	2	1	3	0	70
22	21976188	21982729	2	2	1	1	0	24
22	22115246	22117484	2	2	1	2	1	74
22	22298212	22303103	1	1	1	2	0	61
22	22298212	22303223	1	1	1	6	0	61
22	22303298	22303942	1	1	1	14	0	70
22	22304115	22306789	1	1	1	7	0	54
22	22304115	22306832	1	1	1	15	0	72
22	22304673	22307105	1	1	1	1	0	43
22	22307022	22307105	1	1	1	14	0	72
22	22307246	22307532	1	1	1	1	0	15
22	22308820	22309735	1	1	1	5	0	75
22	22309884	22310225	1	1	1	2	1	53
22	23182240	23253798	1	1	1	17	0	66
22	23253981	23260949	1	1	1	12	0	72
22	23261055	23261354	1	1	1	13	0	73
22	23261541	23268407	1	1	1	15	0	70
22	23261541	23271531	1	1	0	1	0	18
22	23268516	23271531	1	1	1	18	0	61
22	23271593	23273080	1	1	1	22	0	53
22	23273134	23273633	1	1	1	20	0	53
22	23273775	23283976	1	1	1	15	0	72
22	23284099	23285032	1	1	1	14	0	73
22	23285202	23287158	1	1	1	9	0	75
22	23287279	23288096	1	1	1	13	0	70
22	23288173	23289516	1	1	1	18	0	74
22	23289622	23290338	1	1	1	10	0	69
22	23290414	23292540	1	1	1	15	0	74
22	23292639	23295023	1	1	1	14	0	71
22	23295156	23309423	1	1	1	14	0	60
